species.ID,subclass,superorder,order,family,genus,species,IUCN_Scientific_name,Recent.taxonomic.revisions,size.at.mat,max.size,pup.size,length.weight.a,length.weight.b,habitat,IUCN.habitat,mindepth_m,maxdepth_m,mediandepth_m,depthrange_m,min.lat,max.lat,lat.range,area,age.mat,max.age,k,parity.mode,embryo.trophic.mode,repro.coarse,mode,breeding.interval,development,litter.size,median.ED,Red.List.status.new,Data.type,Species.authorship
Raja_undulata,batoids,Batoidea,Rajiformes,Rajidae,Raja,Raja_undulata,Raja undulata,,76.2,100,14,0.00415,3.124,Shelf,Coastal and Continental,1,200,100.5,199,12.42836608,52.37348036,39.94511427,2107560,9,13,0.11,egg-laying,lecithotroph,egg-laying,Egg-Laying,1,NA,NA,22.87270213,EN,molecular,Lacep_de 1802 
Rostroraja_velezi,batoids,Batoidea,Rajiformes,Rajidae,Raja,Raja_velezi,Raja velezi,Rostroraja velezi,NA,75.6,NA,0.00344,3.266875,Shelf,Coastal and Continental,35,140,87.5,105,-14.244069,30.1838817,44.4279507,682475,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,35.15591091,notTHR,molecular,Chirichigno F. 1973 
Rajella_barnardi,batoids,Batoidea,Rajiformes,Rajidae,Rajella,Rajella_barnardi,Rajella barnardi,,NA,NA,NA,0.007214,3.190375,Deep,Deepwater,102,809,455.5,707,-36.70521456,31.05438544,67.7596,859116,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,19.27801803,LC,molecular,Norman 1935 
Rajella_bathyphila,batoids,Batoidea,Rajiformes,Rajidae,Rajella,Rajella_bathyphila,Rajella bathyphila,,70,95,12,0.007214,3.190375,Deep,Deepwater,600,2172,1386,1572,20.30978544,64.88438544,44.5746,119603,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,21.72840193,LC,molecular,Holt & Byrne 1908 
Rajella_bigelowi,batoids,Batoidea,Rajiformes,Rajidae,Rajella,Rajella_bigelowi,Rajella bigelowi,,42.5,55,11.5,0.007214,3.190375,Deep,Deepwater,367,4156,2261.5,3789,8.69818544,64.44038544,55.7422,670466,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,18.79493146,LC,molecular,Stehmann 1978 
Rajella_caudaspinosa,batoids,Batoidea,Rajiformes,Rajidae,Rajella,Rajella_caudaspinosa,Rajella caudaspinosa,,NA,NA,NA,0.007214,3.190375,Deep,Deepwater,310,520,415,210,-36.54651456,-26.52131456,10.0252,140343,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,17.96933061,NT,molecular,von Bonde & Swart 1923 
Rajella_fyllae,batoids,Batoidea,Rajiformes,Rajidae,Rajella,Rajella_fyllae,Rajella fyllae,,47.5,55,7,0.007214,3.190375,Deep,Deepwater,170,2050,1110,1880,40.31578544,79.61988544,39.3041,921202,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,17.9971895,LC,molecular,LÙtken 1887 
Rajella_kukujevi,batoids,Batoidea,Rajiformes,Rajidae,Rajella,Rajella_kukujevi,Rajella kukujevi,,NA,83,NA,0.007214,3.190375,Deep,Deepwater,775,1500,1137.5,725,43.45672607,63.65332031,20.19659424,559335,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,19.50218611,LC,molecular,Dolganov 1985 
Rajella_leoparda,batoids,Batoidea,Rajiformes,Rajidae,Rajella,Rajella_leopardus,Rajella leopardus,Rajella leoparda,NA,NA,NA,0.007214,3.190375,Deep,Deepwater,300,1000,650,700,-36.70521456,20.89708544,57.6023,678420,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,NA,NA,21.55609971,LC,molecular,Last et al 2016
Rostroraja_alba,batoids,Batoidea,Rajiformes,Rajidae,Rostroraja,Rostroraja_alba,Rostroraja alba,,120,200,NA,0.0042,3.06,Deep,Deepwater,40,500,270,460,-36.70521456,52.37825012,89.08346468,3271710,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,NA,15,105.5,47.40546974,EN,molecular,Lacepède 1803 
Zearaja_nasuta,batoids,Batoidea,Rajiformes,Rajidae,Zearaja,Zearaja_nasuta,Zearaja nasutus,,59.1,118,19,0.0218,3.001,Deep,Coastal and Continental,10,1000,505,990,-52.52929378,-33.05424225,19.47505153,598629,5.7,9,0.16,egg-laying,lecithotroph,egg-laying,Egg-Laying,1,NA,NA,13.37072163,LC,molecular,MÙller & Henle 1841 
Anoxypristis_cuspidata,batoids,Batoidea,Rhinopristiformes,Pristidae,Anoxypristis,Anoxypristis_cuspidata,Anoxypristis cuspidata,,230,471,70,0.0138,2.72,Shelf,Coastal and Continental,1,40,20.5,39,-17.72469521,40.95294571,58.67764091,3499870,5,9,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,1,4.5,12,125.0927947,EN,molecular,Latham 1794 
Pristis_clavata,batoids,Batoidea,Rhinopristiformes,Pristidae,Pristis,Pristis_clavata,Pristis clavata,,NA,318,70.5,0.0138,2.72,Shelf,Coastal and Continental,1,100,50.5,99,-21.35598778,22.22322114,43.57920892,3356260,NA,34,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,86.24453956,EN,molecular,Garman 1906 
Pristis_pectinata,batoids,Batoidea,Rhinopristiformes,Pristidae,Pristis,Pristis_pectinata,Pristis pectinata,,415,NA,NA,0.00171,3.04,Shelf,Coastal and Continental,1,100,50.5,99,-36.55867018,36.71666,73.27533018,2084660,11,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,2,NA,17.5,79.77045069,CR,molecular,Latham 1794 
Pristis_pristis,batoids,Batoidea,Rhinopristiformes,Pristidae,Pristis,Pristis_pristis,Pristis pristis,,300,700,81,0.04,2.56,Shelf,Coastal and Continental,1,100,50.5,99,-36.55867018,30.701107,67.25977718,7166220,10,30,0.089,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,2,5,7.3,99.2988437,CR,molecular,Linnaeus 1758 
Pristis_zijsron,batoids,Batoidea,Rhinopristiformes,Pristidae,Pristis,Pristis_zijsron,Pristis zijsron,,300,700,80,0.0138,2.72,Shelf,Coastal and Continental,1,40,20.5,39,-34.71979474,30.51456114,65.23435588,5842060,9,50,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,12,79.77045069,CR,molecular,Bleeker 1851 
Rhina_ancylostoma,batoids,Batoidea,Rhinopristiformes,Rhinidae,Rhina,Rhina_ancylostoma,Rhina ancylostoma,,167.5,270,50,0.00389,3.12,Shelf,Coastal and Continental,1,90,45.5,89,-32.30021149,40.95294571,73.2531572,3582770,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,9,105.8644587,VU,molecular,Bloch & Schneider 1801 
Acroteriobatus_annulatus,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Acroteriobatus,Acroteriobatus_annulatus,Rhinobatos annulatus,,63,140,23,0.0037,2.92,Shelf,Coastal and Continental,1,100,50.5,99,-35.50291456,-21.65216663,13.85074793,161302,3,7,NA,live-bearing,lecithotroph,matrotrophic_lb,Yolk-sac Live-bearing,1,10,6,34.98572122,LC,molecular,MÙller & Henle 1841 
Acroteriobatus_variegatus,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Acroteriobatus,Acroteriobatus_variegatus,Rhinobatos variegatus,,NA,NA,NA,0.00316,3.11,Deep,Deepwater,200,366,283,166,8.033526233,8.831125636,0.797599403,4545.3599,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,26.17211971,NA,molecular,Nair & Lal Mohan 1973 
Aptychotrema_rostrata,batoids,Batoidea,Rhinopristiformes,Trygonorrhinidae,Aptychotrema,Aptychotrema_rostrata,Aptychotrema rostrata,,60,120,14,0.01,3.04,Shelf,Coastal and Continental,1,220,110.5,219,-37.04389447,-18.58521408,18.4586804,329018,NA,NA,NA,live-bearing,matrotroph,lecithotrophic_lb,Lipid Histotrophy,NA,4,11,66.84932889,LC,molecular,"Last, S_ret & Naylor 2016"
Aptychotrema_vincentiana,batoids,Batoidea,Rhinopristiformes,Trygonorrhinidae,Aptychotrema,Aptychotrema_vincentiana,Aptychotrema vincentiana,,79.8,130,NA,0.01,3.04,Shelf,Coastal and Continental,1,32,16.5,31,-39.67249199,-18.73711977,20.93537222,751320,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,15,67.06865145,LC,molecular,"Last, S_ret & Naylor 2018"
Glaucostegus_cemiculus,batoids,Batoidea,Rhinopristiformes,Glaucostegidae,Glaucostegus,Glaucostegus_cemiculus,Glaucostegus cemiculus,,110,230,NA,0.00316,3.11,Shelf,Coastal and Continental,1,100,NA,NA,-17.23666228,45.79730606,63.03396834,1207940,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,0.5,5,9,42.15093139,EN,molecular,"Last, S_ret & Naylor 2019"
Glaucostegus_thouin,batoids,Batoidea,Rhinopristiformes,Glaucostegidae,Glaucostegus,Glaucostegus_thouin,Glaucostegus thouin,,NA,300,NA,0.00316,3.11,Shelf,Coastal and Continental,1,60,30.5,59,-10.97940722,30.00152779,40.980935,917478,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,33.2172734,VU,molecular,"Last, S_ret & Naylor 2021"
Glaucostegus_typus,batoids,Batoidea,Rhinopristiformes,Glaucostegidae,Glaucostegus,Glaucostegus_typus,Glaucostegus typus,,165,270,40,0.01,3.04,Shelf,Coastal and Continental,1,100,50.5,99,-32.13804106,24,56.13804105,6031280,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,1,NA,NA,33.22661459,VU,molecular,"Last, S_ret & Naylor 2021"
Rhinobatos_annandalei,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Rhinobatos,Rhinobatos_annandalei,Rhinobatos annandalei,,NA,56,NA,0.00316,3.11,Shelf,Coastal and Continental,NA,NA,NA,NA,5.357124522,26.31075375,20.95362923,101625,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,26.16847186,NA,molecular,Norman 1926 
Pseudobatos_glaucostigmus,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Rhinobatos,Rhinobatos_glaucostigma,Rhinobatos glaucostigma,Pseudobatos glaucostigmus,NA,89,NA,0.00316,3.11,Shelf,Coastal and Continental,1,112,56.5,111,-4.203505484,28.05580006,32.25930555,334353,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,40.5740815,THR,molecular,Last et al 2016
Pseudobatos_horkelii,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Rhinobatos,Rhinobatos_horkelii,Rhinobatos horkelii,Pseudobatos horkelii,100.5,135,29,0.00316,3.11,Shelf,Coastal and Continental,20,150,85,130,-41.05511456,-23.32771178,17.72740278,135686,6.5,28,0.194,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,1,3,6,42.04349671,CR,molecular,Last et al 2016
Rhinobatos_hynnicephalus,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Rhinobatos,Rhinobatos_hynnicephalus,Rhinobatos hynnicephalus,,41.5,62.2,16,0.00316,3.11,Shelf,Coastal and Continental,1,100,50.5,99,17.94168453,36.40993453,18.46825,131386,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,12,5.5,34.94046508,NT,molecular,Richardson 1846 
Rhinobatos_jimbaranensis,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Rhinobatos,Rhinobatos_jimbaranensis,Rhinobatos jimbaranensis,,NA,93,12.5,0.00316,3.11,Shelf,Coastal and Continental,1,60,30.5,59,-9.109525705,-7.736278695,1.37324701,12922,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,1,NA,8.5,51.55494839,VU,molecular,"Last, White & Fahmi 2006 "
Pseudobatos_lentiginosus,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Rhinobatos,Rhinobatos_lentiginosus,Rhinobatos lentiginosus,Pseudobatos lentiginosus,NA,76,NA,0.00316,3.11,Shelf,Coastal and Continental,1,30,15.5,29,-7.974942852,34.73251343,42.70745628,258359,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,6.6,58.7156357,NT,molecular,Last et al 2016
Rhinobatos_penggali,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Rhinobatos,Rhinobatos_penggali,Rhinobatos penggali,,75,93,22,0.00316,3.11,Shelf,Coastal and Continental,1,60,30.5,59,-9.086656141,-7.005533703,2.081122437,37120.5,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,8.5,51.96657133,VU,molecular,"Last, White & Fahmi 2006 "
Pseudobatos_percellens,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Rhinobatos,Rhinobatos_percellens,Rhinobatos percellens,Pseudobatos percellens,NA,NA,NA,0.00811,2.81,Shelf,Coastal and Continental,1,110,55.5,109,-26.29721456,18.88208544,45.1793,643284,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,42.92447427,NT,molecular,Last et al 2016
Pseudobatos_productus,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Rhinobatos,Rhinobatos_productus,Rhinobatos productus,Pseudobatos productus,99,130,19.5,0.00316,3.11,Shelf,Coastal and Continental,1,91.5,46.25,90.5,17.26064491,37.8884964,20.62785149,163769,7,11,0.016,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,1,11.5,9,40.57094668,NT,molecular,Last et al 2016
Rhinobatos_punctifer,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Rhinobatos,Rhinobatos_punctifer,Rhinobatos punctifer,,62,88,25,0.00316,3.11,Shelf,Coastal and Continental,10,70,40,60,12.4254376,29.5490284,17.1235908,246170,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,7,34.83449744,notTHR,molecular,Compagno & Randall 1987 
Rhinobatos_rhinobatos,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Rhinobatos,Rhinobatos_rhinobatos,Rhinobatos rhinobatos,,85,162,30,0.0014,3.167,Shelf,Coastal and Continental,10,180,95,170,-17.20721456,45.79730606,63.00452062,1138320,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,1,4,5,35.30370886,EN,molecular,Linnaeus 1758 
Rhinobatos_schlegelii,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Rhinobatos,Rhinobatos_schlegelii,Rhinobatos schlegelii,,55,99.7,20.5,0.00316,3.11,Shelf,Coastal and Continental,0,230,115,200,8.37417734,41.60337999,33.22920265,509077,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,12,10,27.36770907,notTHR,molecular,MÙller & Henle 1841 
Trygonorrhina_fasciata,batoids,Batoidea,Rhinopristiformes,Trygonorrhinidae,Trygonorrhina,Trygonorrhina_fasciata,Trygonorrhina fasciata,,NA,126,NA,0.01,3.04,Shelf,Coastal and Continental,1,160,80.5,159,-37.56639809,-26.98302811,10.58336997,115864,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,3,68.40113663,LC,molecular,Last et al 2016
Zapteryx_brevirostris,batoids,Batoidea,Rhinopristiformes,Trygonorrhinidae,Zapteryx,Zapteryx_brevirostris,Zapteryx brevirostris,,47.5,63,14.5,0.01,3.04,Shelf,Coastal and Continental,10,50,30,40,-38.28241456,-23.13351456,15.1489,154681,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,2,NA,6,81.82347229,VU,molecular,Last et al 2016
Zapteryx_exasperata,batoids,Batoidea,Rhinopristiformes,Trygonorrhinidae,Zapteryx,Zapteryx_exasperata,Zapteryx exasperata,,67,97,16.5,0.01,3.04,Shelf,Coastal and Continental,1,200,100.5,199,21.96781016,38.42471767,16.45690751,419932,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,4,7.5,82.7524684,THR,molecular,Last et al 2016
Rhynchobatus_australiae,batoids,Batoidea,Rhinopristiformes,Rhinidae,Rhynchobatus,Rhynchobatus_australiae,Rhynchobatus australiae,,155,270,48,0.00389,3.12,Shelf,Coastal and Continental,1,200,100.5,199,-28.70694031,19.01640788,47.72334819,1067220,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,13,33.92280134,VU,molecular,Last et al 2016
Rhynchobatus_djiddensis,batoids,Batoidea,Rhinopristiformes,Rhinidae,Rhynchobatus,Rhynchobatus_djiddensis,Rhynchobatus djiddensis,,150,310,60,0.00384,3.06,Shelf,Coastal and Continental,1,70,35.5,69,-34.63471787,30.00152779,64.63624566,592049,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,4,33.92061737,VU,molecular,Last et al 2016
Rhynchobatus_laevis,batoids,Batoidea,Rhinopristiformes,Rhinidae,Rhynchobatus,Rhynchobatus_laevis,Rhynchobatus laevis,,NA,250,NA,0.00389,3.12,Shelf,Coastal and Continental,1,200,100.5,199,-6.994144214,35.70138931,42.69553353,473301,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,35.2669884,VU,molecular,Last et al 2016
Rhynchobatus_palpebratus,batoids,Batoidea,Rhinopristiformes,Rhinidae,Rhynchobatus,Rhynchobatus_palpebratus,,,NA,103,NA,0.00389,3.12,Shelf,Coastal and Continental,5,61,33,56,NA,NA,NA,NA,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,35.34517563,notTHR,molecular,Last et al 2016
Zanobatus_schoenleinii,batoids,Batoidea,Rhinopristiformes,Zanobatidae,Zanobatus,Zanobatus_schoenleinii,Zanobatus schoenleinii,,NA,100,NA,0.01,3.04,Shelf,Coastal and Continental,10,60,35,50,-17.31551456,32.50308544,49.8186,1054680,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,188.585561,notTHR,molecular,MÙller & Henle 1841 
Diplobatis_ommata,batoids,Batoidea,Torpediniformes,Narcinidae,Diplobatis,Diplobatis_ommata,Diplobatis ommata,,18.5,25,NA,0.01072,2.8,Shelf,Coastal and Continental,2,94,48,92,-3.448727759,28.14995449,31.59868225,370311,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,35.41711112,VU,molecular,Jordan & Gilbert 1890 
Narcine_brevilabiata,batoids,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine_brevilabiata,Narcine brevilabiata,,NA,32,NA,0.01072,2.8,Shelf,Coastal and Continental,41,70,55.5,29,2.866435142,25.81673823,22.95030309,77088.7969,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,31.52042858,VU,molecular,Bessednov 1966 
Narcine_entemedor,batoids,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine_entemedor,Narcine entemedor,,65,93,NA,0.01072,2.8,Shelf,Coastal and Continental,1,100,50.5,99,-5.862173844,31.91462326,37.7767971,460476,6,15,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,1,11,8,33.75950057,THR,molecular,Jordan & Starks 1895 
Narcinops_lasti,batoids,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine_lasti,Narcine lasti,Narcinops lasti,26,37,8,0.01072,2.8,Deep,Deepwater,170,350,260,180,-30.57052474,-9.467465125,21.10305962,496473,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,2,49.01711482,LC,molecular,Last et al 2016
Narcinops_tasmaniensis,batoids,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine_tasmaniensis,Narcine tasmaniensis,Narcinops tasmaniensis,23,47,10.5,0.0245,2.72,Deep,Deepwater,100,600,350,500,-44.54329257,-30.00340741,14.53988516,618484,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,1,9,4,49.01711482,LC,molecular,Last et al 2016
Narcine_timlei,batoids,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine_timlei,Narcine timlei,,NA,38,5.5,0.01072,2.8,Shelf,Coastal and Continental,1,200,100.5,199,-8.277191043,37.75296894,46.03015998,1577870,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,33.75140763,notTHR,molecular,Bloch & Schneider 1801 
Narcinops_westraliensis,batoids,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine_westraliensis,Narcine westraliensis,Narcinops westraliensis,18,29,7,0.01072,2.8,Shelf,Coastal and Continental,10,70,40,60,-26.06149543,-18.9011765,7.160318931,147974,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,62.64425376,LC,molecular,Last et al 2016
Typhlonarke_aysoni,batoids,Batoidea,Torpediniformes,Narkidae,Typhlonarke,Typhlonarke_aysoni,Typhlonarke aysoni,,NA,38,9.5,0.01072,2.8,Deep,Deepwater,46,800,423,754,-47.40815517,-41.21100411,6.197151061,55042,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,6,28.39350563,notTHR,molecular,Hamilton 1902 
Tetronarce_californica,batoids,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo_californica,Tetronarce californica,Tetronarce californica,73.1,102,20.5,0.01738,2.92,Shelf,Coastal and Continental,1,200,100,199,28.00192482,54.97211456,26.97018974,429930,9,16,0.073,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,1,NA,17,29.46472242,LC,molecular,Last et al 2016
Torpedo_fuscomaculata,batoids,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo_fuscomaculata,Torpedo fuscomaculata,,NA,64,NA,0.01738,2.92,Deep,Coastal and Continental,1,439,220,438,-36.71797313,-2.805715216,33.91225792,870921,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,18.40380744,THR,molecular,Peters 1855 
Torpedo_mackayana,batoids,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo_mackayana,Torpedo mackayana,,35,50,9.4,0.01738,2.92,Shelf,Coastal and Continental,1,50,25.5,49,-17.22871648,16.08554548,33.31426196,320767,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,1,4.5,10.5,22.08946746,notTHR,molecular,Metzelaar 1919 
Torpedo_marmorata,batoids,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo_marmorata,Torpedo marmorata,,44,63,8.5,0.0274,2.923,Shelf,Coastal and Continental,10,100,55,90,-34.40331456,59.28363457,93.68694913,2251860,12.5,20,0.088,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,2,10.5,11,21.88257656,notTHR,molecular,Risso 1810 
Tetronarce_nobiliana,batoids,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo_nobiliana,Torpedo nobiliana,Tetronarce nobiliana ,NA,180,22.5,0.03177,2.865,Deep,Coastal and Continental,1,800,NA,NA,-36.70521456,61.74508544,98.4503,5227120,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,12,40,22.19750511,NA,molecular,Last et al 2016
Torpedo_sinuspersici,batoids,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo_sinuspersici,Torpedo sinuspersici,,NA,130,NA,0.01738,2.92,Shelf,Coastal and Continental,1,200,100.5,199,-31.0403211,30.51833343,61.55865453,1426240,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,15.5,19.58066527,THR,molecular,Olfers 1831 
Tetronarce_tokionsis,batoids,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo_tokionis,Torpedo tokionis,Tetronarce tokionsis,NA,NA,NA,0.01738,2.92,Shelf,Deepwater,200,1100,NA,NA,20.84271206,43.23195412,22.38924207,949195,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,22.06663955,NA,molecular,Last et al 2016
Torpedo_torpedo,batoids,Batoidea,Torpediniformes,Torpedinidae,Torpedo,Torpedo_torpedo,Torpedo torpedo,,22,41,7.3,0.01396,3.05,Shelf,Coastal and Continental,1,300,150.5,299,-17.24325548,44.43041611,61.67367159,1865720,4,10,0.275,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,1,6,3.4,18.3598995,notTHR,molecular,Linnaeus 1758 
Platyrhina_sinensis,batoids,Batoidea,Torpediniformes,Platyrhinidae,Platyrhina,Platyrhina_sinensis,Platyrhina sinensis,,39.2,68,NA,0.00312,3,Shelf,Coastal and Continental,1,100,50.5,99,8.09056159,40.95294571,32.86238412,1783300,4,12,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,NA,NA,NA,75.87324441,VU,molecular,Bloch & Schneider 1801 
Platyrhinoidis_triseriata,batoids,Batoidea,Torpediniformes,Platyrhinidae,Platyrhinoidis,Platyrhinoidis_triseriata,Platyrhinoidis triseriata,,48,91,11,0.01,3.04,Shelf,Coastal and Continental,1,137,69,136,22.58259054,37.87589711,15.29330657,97766.8984,NA,NA,NA,live-bearing,lecithotroph,lecithotrophic_lb,Yolk-sac Live-bearing,1,3.5,7.5,134.0492717,LC,molecular,Jordan & Gilbert 1880 
Callorhinchus_callorynchus,chimaeras,Holocephali,Chimaeriformes,Callorhinchidae,Callorhinchus,Callorhinchus_callorynchus,Callorhinchus callorynchus,,49,102,13,0.00417,3.12,Shelf,Deepwater,10,481,245.5,471,-56.94936843,-3.353771605,53.59559682,2000700,NA,NA,NA,egg-laying,lecithotroph,egg-laying,Egg-Laying,1,10.5,NA,72.0913532,LC,molecular,Linnaeus 1758 
Callorhinchus_capensis,chimaeras,Holocephali,Chimaeriformes,Callorhinchidae,Callorhinchus,Callorhinchus_capensis,Callorhinchus capensis,,49.6,60,13,0.00417,3.12,Shelf,Deepwater,10,374,192,364,-36.71797307,-21.73313752,14.98483555,338797,4.2,12,0.051,egg-laying,lecithotroph,egg-laying,Egg-Laying,1,10.5,22,70.53257739,LC,molecular,Dum_ril 1865 
