G.species,Length_cm,body.mass.kg,sex,tag_id,tag_project_name,tag.type,num_det,days_det,num_stations,DI,ReleaseDate,release_latitude,release_longitude,days.at.liberty,mcp,bbk50,bbk95,dis_min,dis_25,dis_50,dis_75,dis_max,dis_mean,dis_sd,Habitat,Trophic.group,Trophic.group2,subclass,superorder,order,family,Genus,species,IUCN_Scientific_name,size.at.mat,max.size,pup.size,length.weight.a,length.weight.b,habitat,habitat2,min.depth,max.depth,median.depth,range.depth,min.lat,max.lat,range.lat,area,age.mat,max.age,k,bearing.mode,trophic.mode,repro.coarse,mode,breeding.interval,development,litter.size,median.ED,Red.List.status.new,ecomorpho.compagno,ecomorphotype,lifestyle,ecomorph.life
Myliobatis_australis,52,0.732949234,F,110520925,Chondrichthyan monitoring of south-east Australia,PassAcoustic,14,1,1,0.00174216,2/19/13,-43.0821,147.4937,574.0000918,NA,NA,NA,0,0,0,0,NA,129.4866658,484.4947396,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis_australis,,51.1,80,NA,0.0076,3.08,Shelf,Coastal and Continental,1,85,43,84,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,36.0219517,THR,aquilobenthic,aquilobenthic,pelagic,LP
Myliobatis_australis,122,10.13378941,F,5354125,Seven Gill tracking in Coastal Tasmania,PassAcoustic,102,3,1,0.0024,11/11/08,-42.8664,147.3445,1250,NA,NA,NA,0,0,0,0,12.40853987,0.121652352,1.228628527,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis_australis,,51.1,80,NA,0.0076,3.08,Shelf,Coastal and Continental,1,85,43,84,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,36.0219517,THR,aquilobenthic,aquilobenthic,pelagic,LP
Myliobatis_australis,87,3.576867846,F,110519729,Chondrichthyan monitoring of south-east Australia,PassAcoustic,78,10,12,0.002739726,1/15/12,-42.8072,147.5003,3650.000037,NA,NA,NA,0,0,0,0,NA,27.53390415,88.15036223,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis_australis,,51.1,80,NA,0.0076,3.08,Shelf,Coastal and Continental,1,85,43,84,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,36.0219517,THR,aquilobenthic,aquilobenthic,pelagic,LP
Myliobatis_australis,78,2.555259272,F,110520945,Chondrichthyan monitoring of south-east Australia,PassAcoustic,358,23,20,0.048728814,3/1/13,-42.9081,147.3854,471.9999957,155730746.6,0,110523414.3,0,0,0.112280439,0.130524762,NA,3.451039212,55.35222123,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis_australis,,51.1,80,NA,0.0076,3.08,Shelf,Coastal and Continental,1,85,43,84,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,36.0219517,THR,aquilobenthic,aquilobenthic,pelagic,LP
Myliobatis_australis,77,2.455698416,F,110520781,Chondrichthyan monitoring of south-east Australia,PassAcoustic,47,10,8,0.285714286,12/18/12,-42.9081,147.3854,34.99999997,170966384,20475298862,1.33E+11,0,0,0.480253017,0.807927261,NA,26.4339662,109.8282488,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis_australis,,51.1,80,NA,0.0076,3.08,Shelf,Coastal and Continental,1,85,43,84,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,36.0219517,THR,aquilobenthic,aquilobenthic,pelagic,LP
Myliobatis_australis,83,3.094169644,F,110520809,Chondrichthyan monitoring of south-east Australia,PassAcoustic,326,18,20,0.514285714,1/26/13,-42.9081,147.3854,35.00000002,160615380,0,81438305.25,0,0,0.126850536,0.130524762,NA,4.488451349,58.04860256,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis_australis,,51.1,80,NA,0.0076,3.08,Shelf,Coastal and Continental,1,85,43,84,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,36.0219517,THR,aquilobenthic,aquilobenthic,pelagic,LP
Myliobatis_australis,57,0.972474343,F,129579831,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,132444,480,6,0.902255639,11/13/09,-23.134,113.7576,532.0000001,208390.979,115074.4678,540137.1481,0,0,0,0,1.624378162,0.002332338,0.022328998,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis_australis,,51.1,80,NA,0.0076,3.08,Shelf,Coastal and Continental,1,85,43,84,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,36.0219517,THR,aquilobenthic,aquilobenthic,pelagic,LP
Myliobatis_australis,57,0.972474343,F,129579876,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,2998,16,5,1.066666667,11/16/09,-23.134,113.7576,15,11337.1377,139341.8695,502783.6683,0,0,0.16294521,0.190218328,1.36367408,0.10916211,0.111663687,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis_australis,,51.1,80,NA,0.0076,3.08,Shelf,Coastal and Continental,1,85,43,84,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,36.0219517,THR,aquilobenthic,aquilobenthic,pelagic,LP
Carcharhinus_amboinensis,79,3.739728405,F,700284,JCU Cleveland Bay,PassAcoustic,0,0,1,0,2/18/09,-19.2,146.9,NA,NA,NA,NA,0,16.29696201,32.59392401,48.89088602,65.18784802,32.59392401,46.09476939,B,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Carcharhinus_amboinensis,177,45.59457856,F,43669568,Townsville Reefs,PassAcoustic,10,1,3,0.001213592,1/31/13,-18.9307,147.1685,824.0001582,NA,NA,NA,0,0,0,1.811407395,83.39848696,8.983698304,26.17044833,B,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Carcharhinus_amboinensis,129,17.10110533,F,700104,JCU Cleveland Bay,PassAcoustic,319,4,12,0.008438819,12/3/09,-19.285,146.8744,473.9999756,1182491.513,719998.1067,2525647.809,0,0,0.329078898,0.49997289,20.36759156,0.360426351,1.174369472,B,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,370,64.17017759,F,60492759,UQ Project Manta east Australia,PassAcoustic,2017,22,6,0.176,2/17/13,-24.1143,152.7087,125,1947196.375,1706684.175,8408405.848,0,0,0,3.05E-05,1.715657089,0.043372084,0.195185485,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,350,541.9595267,F,5354028,Ningaloo Manta Tracking,PassAcoustic,0,0,2,0,10/10/08,-22.1735,114.331,NA,NA,NA,NA,0,8.928713478,11.9049513,35.27603601,105.3892901,32.29979818,49.04844664,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,350,541.9595267,F,5354026,Ningaloo Manta Tracking,PassAcoustic,0,0,1,0,10/10/08,-22.1735,114.331,NA,NA,NA,NA,0,28.95538653,57.91077306,86.86615959,115.8215461,57.91077306,81.89820067,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,350,541.9595267,F,5354018,Ningaloo Manta Tracking,PassAcoustic,8,2,3,0.003703704,9/24/08,-22.1735,114.331,539.9999568,NA,NA,NA,0,0,0,0.91041472,105.3892901,13.42938928,34.8150977,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,400,813.321726,F,5354002,Ningaloo Manta Tracking,PassAcoustic,70,3,7,0.005555556,4/16/08,-23.0833,113.7667,539.9999568,116767428.6,632197925.6,2142091956,0,0,0,0,118.2977188,3.424145717,18.74683954,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,350,54.19595267,F,5353982,Ningaloo Manta Tracking,PassAcoustic,118,6,2,0.011111111,12/12/07,-23.0833,113.7667,540.0000054,3.753417969,514219.9035,1958556.764,0,0,0,0,10.24636237,0.267469297,0.98857202,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,300,33.91943537,F,5353990,Ningaloo Manta Tracking,PassAcoustic,65,7,6,0.012962963,3/5/15,-23.0833,113.7667,539.9999985,14531141.94,2979449.14,23101525.94,0,0,0,0,10.34899273,0.614542076,1.858509538,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,320,412.7203984,F,5353988,Ningaloo Manta Tracking,PassAcoustic,39,8,7,0.014814815,3/5/08,-23.0833,113.7667,539.9999933,7656876.118,9797783.15,85407361.92,0,0,0,0,58.41693515,2.270880054,9.270778845,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,300,339.1943537,F,5354010,Ningaloo Manta Tracking,PassAcoustic,41,8,6,0.014814815,4/23/08,-23.0833,113.7667,539.9999933,33436916.71,18302603.71,99658682.86,0,0,0,0.964719997,6.16611396,1.307609496,2.330816314,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,400,813.321726,F,5354008,Ningaloo Manta Tracking,PassAcoustic,76,8,8,0.014814815,4/23/08,-23.0833,113.7667,539.9999933,36205438.6,12513086.96,91544434.98,0,0,0,0,11.9049513,0.973876695,2.467347711,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,275,260.3582773,F,60492671,UQ Project Manta east Australia,PassAcoustic,52,4,6,0.017621145,6/12/09,-24.1143,152.7087,227.0000048,NA,NA,NA,0,0,0,0,375.5972388,7.331139074,52.07196091,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,400,813.321726,F,5354006,Ningaloo Manta Tracking,PassAcoustic,89,10,11,0.018518519,4/23/08,-23.0833,113.7667,539.999986,1657082264,158549423.5,1366087457,0,0,0,0,117.0947484,4.649456351,17.9040164,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,400,813.321726,F,5354000,Ningaloo Manta Tracking,PassAcoustic,57,11,6,0.02037037,3/26/08,-23.0833,113.7667,540.0000098,30310212.92,8279106.195,162610137.1,0,0,0,0.653833945,58.40999925,4.086962633,13.55687169,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,350,541.9595267,F,5354004,Ningaloo Manta Tracking,PassAcoustic,87,13,11,0.024074074,4/23/08,-23.0833,113.7667,540.0000017,1694746896,81673191.2,707289835.8,0,0,0,0,119.9618745,6.421382866,20.83847348,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,300,339.1943537,F,60492787,UQ Project Manta east Australia,PassAcoustic,18,4,5,0.025157233,6/21/11,-24.1143,152.7087,158.9999981,NA,NA,NA,0,0,0,0.428145212,108.6385739,12.14850817,34.76788757,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,250,19.48666981,F,60492655,UQ Project Manta east Australia,PassAcoustic,417,6,6,0.026315789,6/10/09,-24.1143,152.7087,228.0000041,1340121.395,390920.7561,2066797.497,0,0,0,0,375.5972388,0.943868816,18.39203421,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,400,813.321726,F,5354052,Ningaloo Manta Tracking,PassAcoustic,150,16,4,0.02962963,6/18/09,-23.0833,113.7667,539.9999933,NA,NA,NA,0,0,0,0,6.491217548,0.502840694,1.616242069,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,350,541.9595267,F,5354044,Ningaloo Manta Tracking,PassAcoustic,149,17,5,0.031481481,3/6/09,-23.0833,113.7667,540.0000083,NA,NA,NA,0,0,0,0,6.16611396,0.324641748,1.295365186,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,350,54.19595267,F,60492676,UQ Project Manta east Australia,PassAcoustic,61,6,4,0.036809816,6/13/09,-24.1143,152.7087,162.9999998,846239.2632,475539.1494,2193589.914,0,0,0,0,1.725836582,0.135834561,0.416722067,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,380,695.8924645,F,5354046,Ningaloo Manta Tracking,PassAcoustic,176,21,13,0.038888889,5/15/09,-23.0833,113.7667,539.9999985,58174601.54,20626443.61,114987107.1,0,0,0,0.16294521,15.61668025,1.231795846,3.182749274,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,300,33.91943537,F,5354042,Ningaloo Manta Tracking,PassAcoustic,201,21,6,0.038888889,3/6/09,-23.0833,113.7667,539.9999985,12305473.99,4511002.799,33947451,0,0,0,0,10.88762689,0.454888578,1.556441262,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,400,813.321726,F,5353994,Ningaloo Manta Tracking,PassAcoustic,238,23,10,0.042592593,3/5/08,-23.0833,113.7667,539.9999948,13508740.45,28204462.64,273229226.5,0,0,0,0,128.1870747,1.416188958,9.38139773,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,350,541.9595267,F,5354050,Ningaloo Manta Tracking,PassAcoustic,230,24,23,0.044444444,6/18/09,-23.0833,113.7667,540.0000054,512336654.9,459461018.1,3168878090,0,0,0,0,122.1582343,3.54373701,18.31114265,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,400,81.3321726,F,5353996,Ningaloo Manta Tracking,PassAcoustic,378,24,6,0.044444444,3/12/08,-23.0833,113.7667,540.0000054,17136651.24,5149265.361,28714980.84,0,0,0,0,6.16611396,0.46454228,1.379417203,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,300,33.91943537,F,5354040,Ningaloo Manta Tracking,PassAcoustic,386,24,5,0.044444444,3/6/09,-23.0833,113.7667,540.0000054,14531146.42,1662446.259,21622596.47,0,0,0,0,10.95117897,0.22152954,1.115751052,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,300,33.91943537,F,5353986,Ningaloo Manta Tracking,PassAcoustic,375,25,7,0.046296296,2/21/08,-23.0833,113.7667,540.0000035,33574111.72,6503163.888,39789728.68,0,0,0,0,15.46499181,0.313967955,1.446203393,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,370,64.17017759,F,60492839,UQ Project Manta east Australia,PassAcoustic,430,6,3,0.053097345,6/22/12,-24.1143,152.7087,113.0000003,6.504882813,250020.9736,870742.1005,0,0,0,3.05E-05,0.641840356,0.01222563,0.086979603,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,375,66.84286464,F,5354024,Ningaloo Manta Tracking,PassAcoustic,281,29,9,0.053703704,9/24/08,-22.1735,114.331,539.999997,38684605.22,6012977.264,49383174.98,0,0,0,0,111.0278069,1.080005582,6.599147803,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,375,668.4286464,F,5354012,Ningaloo Manta Tracking,PassAcoustic,508,31,4,0.057407407,9/16/08,-23.0833,113.7667,540.0000038,NA,NA,NA,0,0,0,0,9.442363386,0.329364049,1.29905479,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,400,813.321726,F,5353998,Ningaloo Manta Tracking,PassAcoustic,245,32,18,0.059259259,3/26/08,-23.0833,113.7667,540.0000024,402676704.1,59775275.75,660126958.2,0,0,0,0.831947701,60.04560164,2.48382984,7.73968229,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,350,54.19595267,F,60492684,UQ Project Manta east Australia,PassAcoustic,105,5,5,0.060240964,6/13/09,-24.1143,152.7087,82.9999998,1340122.741,560427.889,2632361.966,0,0,0,0,1.715657089,0.118595563,0.375906656,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,420,943.3608369,F,5353992,Ningaloo Manta Tracking,PassAcoustic,212,36,11,0.066666667,3/5/08,-23.0833,113.7667,539.9999973,387552768.5,54527442.3,2233921152,0,0,0,0,128.3431339,1.922803841,10.64833976,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,340,496.2447301,F,5354034,Ningaloo Manta Tracking,PassAcoustic,510,37,8,0.068518519,2/22/09,-23.06,113.46,539.9999962,461793087.9,1715652.391,72057400.42,0,0,0,0,111.7895944,0.487178677,5.204301098,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,NA,NA,F,60492700,UQ Project Manta east Australia,PassAcoustic,808,15,6,0.071090047,3/30/10,-27.4227,153.5474,211.0000012,292172396.3,0,NA,0,0,0,0,376.3363826,0.936963807,18.68478302,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,300,339.1943537,F,60492831,UQ Project Manta east Australia,PassAcoustic,80,5,9,0.078125,6/22/12,-24.1143,152.7087,64,NA,NA,NA,0,0,0,3.05E-05,111.7307503,2.90964664,17.29523312,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,400,81.3321726,F,60492659,UQ Project Manta east Australia,PassAcoustic,284,12,5,0.078431373,6/10/09,-24.1143,152.7087,152.9999991,1340123.43,2422573.234,9199614.392,0,0,0,0,1.725836582,0.188930106,0.489713151,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
Manta_alfredi,400,813.321726,F,5353980,Ningaloo Manta Tracking,PassAcoustic,316,43,17,0.07962963,11/23/07,-23.0833,113.7667,539.9999975,1560121811,140327514.2,1792683993,0,0,0,0,121.9476464,2.280360121,11.80369396,P,Omnivore,Planktivore,batoids,Batoidea,Myliobatiformes,Mobulidae,Manta,NA,NA,NA,NA,NA,NA,NA,Shelf,Coastal and Continental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pelagic,LP
